user_id,stime,latitude,longitude,date
2,2022/10/29 13:22,24.82656429,102.8467944,20221023
2,2022/10/29 13:22,24.82659046,102.846834,20221027
2,2022/10/29 13:22,24.82659046,102.846834,20221027
2,2022/10/29 13:22,24.82657754,102.8467615,20221027
2,2022/10/29 13:22,24.82656429,102.8467944,20221027
2,2022/10/29 13:22,24.82658061,102.8468086,20221027
2,2022/10/29 13:22,24.82658412,102.846831,20221027
2,2022/10/29 13:22,24.82659398,102.8468364,20221027
2,2022/10/29 13:22,24.82660161,102.8468336,20221027
2,2022/10/29 13:22,24.82659705,102.8468329,20221027
2,2022/10/29 13:22,24.82659537,102.8468345,20221027
2,2022/10/29 13:22,24.82659418,102.8468339,20221027
2,2022/10/29 13:22,24.82659264,102.8468329,20221027
2,2022/10/23 13:16,24.829784,102.853218,20221027
2,2022/10/30 6:29,24.82676081,102.8523704,20221027
2,2022/10/30 6:29,24.8267505,102.8523904,20221027
2,2022/10/30 6:29,24.82961659,102.8502895,20221027
2,2022/10/30 6:29,24.82907197,102.8535961,20221027
2,2022/10/30 6:29,24.82673792,102.8523505,20221027
2,2022/10/30 6:29,24.82673415,102.8522789,20221027
2,2022/10/30 6:29,24.82672836,102.8523102,20221027
2,2022/10/30 6:29,24.82660313,102.8522307,20221027
2,2022/10/30 6:29,24.82660313,102.8522307,20221027
2,2022/10/30 6:29,24.82672836,102.8523102,20221027
2,2022/10/30 6:29,24.82673415,102.8522789,20221027
2,2022/10/30 6:29,24.82673792,102.8523505,20221027
2,2022/10/30 6:29,24.82682979,102.852345,20221027
2,2022/10/30 6:29,24.82692106,102.8524863,20221027
2,2022/10/30 6:29,24.82700601,102.8525973,20221027
2,2022/10/30 6:29,24.82714316,102.8527026,20221027
2,2022/10/30 6:29,24.8272525,102.8527654,20221027
2,2022/10/30 6:29,24.82907197,102.8535961,20221027
2,2022/10/30 6:29,24.82961659,102.8502895,20221027
2,2022/10/30 6:29,24.82957057,102.8500375,20221027
2,2022/10/30 6:29,24.82953343,102.849965,20221027
2,2022/10/30 6:29,24.82938099,102.8497953,20221027
2,2022/10/30 6:29,24.82929621,102.8498227,20221027
2,2022/10/30 6:29,24.82917084,102.849618,20221027
2,2022/10/30 6:29,24.82905676,102.8494584,20221027
2,2022/10/30 6:29,24.82896391,102.8493992,20221027
2,2022/10/30 6:29,24.82893341,102.8492477,20221027
2,2022/10/30 6:29,24.82880517,102.8491565,20221027
2,2022/10/30 6:29,24.82872616,102.8489442,20221027
2,2022/10/30 6:29,24.82675117,102.8523403,20221027
2,2022/10/30 6:29,24.8267505,102.8523904,20221027
2,2022/10/30 6:29,24.82676081,102.8523704,20221027
2,2022/10/30 6:29,24.82671519,102.8523652,20221027
2,2022/10/27 0:22,24.82941838,102.853085,20221027
2,2022/10/27 0:22,24.82842436,102.8485471,20221027
2,2022/10/27 0:22,24.82891486,102.852731,20221027
2,2022/10/27 0:22,24.82892726,102.8527839,20221027
2,2022/10/27 0:22,24.82858332,102.853606,20221027
2,2022/10/27 0:22,24.82841165,102.8537099,20221027
2,2022/10/27 0:22,24.82633,102.852257,20221027
2,2022/10/27 0:23,24.826649,102.852333,20221027
2,2022/10/27 0:24,24.82803744,102.8527347,20221027
2,2022/10/27 0:26,24.82873876,102.8536269,20221029
2,2022/10/27 0:26,24.82841165,102.8537099,20221029
2,2022/10/27 0:28,24.82852585,102.8535766,20221029
2,2022/10/27 0:29,24.82858332,102.853606,20221029
2,2022/10/27 0:30,24.82885231,102.8537562,20221029
2,2022/10/27 0:31,24.82889046,102.8537355,20221029
2,2022/10/27 0:33,24.82891303,102.8537547,20221029
2,2022/10/27 0:37,24.8289337,102.8538333,20221029
2,2022/10/27 0:39,24.82889912,102.8538697,20221029
2,2022/10/27 1:23,24.827889,102.853221,20221029
2,2022/10/27 2:19,24.82816303,102.8523772,20221029
2,2022/10/27 2:20,24.82810031,102.8524008,20221029
2,2022/10/27 2:20,24.82798141,102.852254,20221029
2,2022/10/27 2:20,24.82787354,102.8521149,20221030
2,2022/10/27 2:20,24.82788342,102.8519521,20221030
2,2022/10/27 2:20,24.827879,102.8518992,20221030
2,2022/10/27 2:20,24.82771437,102.8518657,20221030
2,2022/10/27 2:21,24.82761103,102.8518077,20221030
2,2022/10/27 13:48,24.82892726,102.8527839,20221030
2,2022/10/27 13:49,24.82891486,102.852731,20221030
2,2022/10/27 13:49,24.82905934,102.8525245,20221030
2,2022/10/27 13:49,24.82892481,102.852479,20221030
2,2022/10/27 13:49,24.82891902,102.8522734,20221030
2,2022/10/27 13:49,24.82877764,102.8522049,20221030
2,2022/10/27 13:50,24.82879164,102.8520587,20221030
2,2022/10/27 13:50,24.82882624,102.851895,20221030
2,2022/10/27 13:50,24.82886295,102.8517865,20221030
2,2022/10/27 13:50,24.82884796,102.8516242,20221030
2,2022/10/27 13:50,24.82873876,102.8515226,20221030
2,2022/10/27 13:50,24.82868375,102.8514469,20221030
2,2022/10/27 13:51,24.82863768,102.8513682,20221030
2,2022/10/27 13:51,24.82873863,102.8512266,20221030
2,2022/10/27 13:51,24.82869207,102.8511731,20221030
2,2022/10/27 13:51,24.82862282,102.8510769,20221030
2,2022/10/27 13:51,24.8286454,102.8508758,20221030
2,2022/10/27 14:14,24.82842436,102.8485471,20221030
2,2022/10/27 14:15,24.82836157,102.8486461,20221030
2,2022/10/27 14:15,24.82849377,102.8487535,20221030
2,2022/10/27 14:15,24.82849033,102.8489094,20221030
2,2022/10/27 14:15,24.82850991,102.8489544,20221030
2,2022/10/27 14:24,24.82932828,102.8532958,20221030
2,2022/10/27 14:24,24.82941838,102.853085,20221030
2,2022/10/27 14:24,24.82943124,102.8530794,20221030
2,2022/10/27 14:24,24.82939505,102.8530946,20221030
2,2022/10/27 14:25,24.82939657,102.853114,20221030
2,2022/10/27 14:25,24.82940171,102.8531084,20221030
2,2022/11/7 2:24,24.82931521,102.854181,20221031
2,2022/11/7 2:24,24.82940837,102.8542377,20221031
2,2022/11/7 4:23,24.827126,102.851288,20221031
2,2022/11/7 4:23,24.827126,102.851288,20221031
2,2022/11/7 4:23,24.827126,102.851288,20221031
2,2022/11/7 4:23,24.827126,102.851288,20221031
2,2022/11/7 4:24,24.827126,102.851288,20221031
2,2022/11/7 4:24,24.827126,102.851288,20221031
2,2022/11/7 4:26,24.827124,102.851273,20221031
2,2022/11/7 4:26,24.827124,102.851273,20221031
2,2022/11/7 4:26,24.827124,102.851273,20221031
2,2022/11/7 4:27,24.826998,102.851364,20221031
2,2022/11/7 4:27,24.826998,102.851364,20221031
2,2022/11/7 13:05,24.82864745,102.8537133,20221031
2,2022/11/7 13:05,24.82843214,102.8539701,20221031
2,2022/11/7 13:05,24.82846719,102.8537777,20221031
2,2022/11/7 13:06,24.82846445,102.8536088,20221101
2,2022/11/7 13:06,24.82832964,102.8534268,20221101
2,2022/11/10 16:02,24.826319,102.852249,20221101
2,2022/11/10 16:03,24.826319,102.852249,20221101
2,2022/11/10 16:03,24.826319,102.852249,20221101
2,2022/11/10 16:03,24.826319,102.852249,20221101
2,2022/11/10 16:03,24.826319,102.852249,20221101
2,2022/11/10 16:03,24.826319,102.852249,20221101
2,2022/11/10 16:03,24.826319,102.852249,20221101
2,2022/11/10 17:03,24.826326,102.852249,20221101
2,2022/11/10 17:04,24.826317,102.852249,20221101
2,2022/11/10 17:04,24.826317,102.852249,20221101
2,2022/11/11 2:48,24.826313,102.852242,20221101
2,2022/11/11 2:48,24.826326,102.852249,20221101
2,2022/11/11 2:48,24.826326,102.852249,20221101
2,2022/11/11 2:48,24.826326,102.852249,20221101
2,2022/11/11 2:48,24.826326,102.852249,20221101
2,2022/11/11 2:48,24.826326,102.852249,20221101
2,2022/11/11 2:49,24.826326,102.852249,20221101
2,2022/11/11 2:49,24.826326,102.852249,20221101
2,2022/11/11 2:49,24.826326,102.852249,20221101
2,2022/11/11 2:49,24.826326,102.852249,20221101
2,2022/11/11 2:49,24.826326,102.852249,20221101
2,2022/11/11 2:50,24.826326,102.852249,20221101
2,2022/11/11 2:50,24.82633,102.852249,20221101
2,2022/11/11 2:50,24.82633,102.852249,20221101
